Well;Date_;Pump_Type;Rig_Type;Work_Done;Notes
X-1987;11.12.1973;SRP;RP;Work#10;
X-6421;11.12.1973;SRP;RP;Work#4;
X-307;10.12.1973;SRP;RP;Work#6;
X-483;12.12.1973;SRP;RP;Work#1;
X-469;16.12.1973;SRP;RP;Work#7;
X-1878;11.12.1973;SRP;RP;Work#4;
X-6333;14.12.1973;SRP;RP;Work#8;
X-787;13.12.1973;SRP;RP;Work#9;
X-286;13.12.1973;SRP;RP;Work#7;
X-4122;13.12.1973;SRP;RP;Work#2;
X-1751;13.12.1973;SRP;RP;Work#4;
X-3811;13.12.1973;SRP;RP;Work#7;
X-1111;18.12.1973;SRP;RP;Work#6;
X-7454;11.12.1973;SRP;RP;Work#4;
X-5065;9.12.1973;SRP;RP;Work#7;
X-8985;9.12.1973;SRP;RP;Work#8;
X-4733;10.12.1973;SRP;RP;Work#6;
X-5751;10.12.1973;PCP;RP;Work#5;
X-1993;11.12.1973;SRP;RP;Work#5;
X-3202;8.12.1973;SRP;ID;Work#2;
X-9142;9.12.1973;SRP;RP;Work#5;
X-9030;10.12.1973;PCP;ID;Work#1;
X-3467;11.12.1973;PCP;RP;Work#9;
X-1056;7.12.1973;SRP;RP;Work#9;
X-2186;8.12.1973;SRP;RP;Work#4;
X-2426;8.12.1973;SRP;RP;Work#8;
X-1111;7.12.1973;SRP;RP;Work#6;
X-9940;7.12.1973;SRP;RP;Work#2;
X-1993;7.12.1973;SRP;RP;Work#2;
X-3467;6.12.1973;PCP;RP;Work#4;
X-6421;7.12.1973;SRP;RP;Work#6;
X-4602;6.12.1973;SRP;RP;Work#5;
X-9030;6.12.1973;PCP;RP;Work#5;
X-5065;6.12.1973;SRP;RP;Work#4;
X-727;7.12.1973;SRP;RP;Work#2;
X-3757;6.12.1973;SRP;RP;Work#9;
X-9940;5.12.1973;SRP;RP;Work#9;
X-8985;7.12.1973;SRP;RP;Work#10;
X-2186;5.12.1973;SRP;RP;Work#1;
X-3527;5.12.1973;SRP;RP;Work#3;
X-9516;5.12.1973;PCP;RP;Work#7;
X-2212;7.12.1973;SRP;RP;Work#8;
X-4537;4.12.1973;PCP;RP;Work#2;
X-6421;4.12.1973;SRP;RP;Work#7;
X-1222;6.12.1973;SRP;RP;Work#4;
X-2212;3.12.1973;SRP;RP;Work#3;
X-9940;3.12.1973;SRP;RP;Work#3;
X-3467;4.12.1973;PCP;RP;Work#1;
X-4241;3.12.1973;SRP;RP;Work#10;
X-4733;3.12.1973;SRP;RP;Work#8;
X-9516;3.12.1973;PCP;RP;Work#6;
X-1993;4.12.1973;SRP;RP;Work#10;
X-6333;5.12.1973;SRP;RP;Work#1;
X-3679;3.12.1973;SRP;ID;Work#10;
X-5065;2.12.1973;SRP;RP;Work#5;
X-396;3.12.1973;SRP;RP;Work#6;
X-1222;1.12.1973;SRP;RP;Work#9;
X-97;2.12.1973;SRP;RP;Work#7;
X-2692;1.12.1973;SRP;ID;Work#1;
X-3848;4.12.1973;PCP;ID;Work#5;
X-6421;1.12.1973;SRP;RP;Work#10;
X-5708;1.12.1973;SRP;RP;Work#10;
X-3525;1.12.1973;SRP;RP;Work#10;
X-1111;1.12.1973;SRP;RP;Work#4;
X-2212;1.12.1973;SRP;RP;Work#10;
X-3527;2.12.1973;SRP;ID;Work#10;
X-10440;1.12.1973;SRP;ID;Work#10;
X-1056;1.12.1973;SRP;RP;Work#5;
X-4604;1.12.1973;SRP;RP;Work#4;
X-1222;30.11.1973;SRP;RP;Work#5;
X-7070;30.11.1973;SRP;RP;Work#1;
X-307;30.11.1973;SRP;RP;Work#4;
X-396;1.12.1973;SRP;RP;Work#5;
X-3525;30.11.1973;SRP;RP;Work#6;
X-3757;3.12.1973;SRP;RP;Work#5;
X-6333;1.12.1973;SRP;RP;Work#2;
X-7837;21.12.1973;PCP;ID;Work#10;
X-9030;3.12.1973;PCP;RP;Work#10;
X-595;30.11.1973;SRP;RP;Work#8;
X-4715;1.12.1973;SRP;RP;Work#4;
X-10467;1.12.1973;SRP;RP;Work#4;
X-2351;1.12.1973;SRP;RP;Work#2;
X-3848;1.12.1973;PCP;RP;Work#8;
X-4604;29.11.1973;SRP;RP;Work#8;
X-3527;30.11.1973;SRP;RP;Work#8;
X-8556;30.11.1973;SRP;RP;Work#2;
X-3757;28.11.1973;SRP;RP;Work#2;
X-6421;30.11.1973;SRP;RP;Work#7;
X-2649;29.11.1973;SRP;RP;Work#8;
X-8421;2.12.1973;SRP;RP;Work#7;
X-3873;27.11.1973;PCP;RP;Work#3;
X-5708;29.11.1973;SRP;RP;Work#1;
X-1643;29.11.1973;SRP;RP;Work#1;
X-1222;28.11.1973;SRP;RP;Work#1;
X-7070;28.11.1973;SRP;RP;Work#7;
X-595;27.11.1973;SRP;RP;Work#3;
X-2212;27.11.1973;SRP;RP;Work#1;
X-3848;27.11.1973;PCP;RP;Work#1;
X-955;28.11.1973;SRP;RP;Work#6;
X-3527;27.11.1973;SRP;RP;Work#1;
X-4602;26.11.1973;SRP;RP;Work#9;
X-2649;26.11.1973;SRP;RP;Work#5;
X-7837;27.11.1973;PCP;RP;Work#2;
X-8556;26.11.1973;SRP;RP;Work#8;
X-9057;26.11.1973;ENJ;ID;Work#7;
X-3983;27.11.1973;SRP;RP;Work#10;
X-1878;26.11.1973;SRP;RP;Work#6;
X-6112;27.11.1973;SRP;RP;Work#7;
X-3848;25.11.1973;PCP;RP;Work#1;
X-8545;26.11.1973;PCP;RP;Work#7;
X-7720;26.11.1973;SRP;RP;Work#8;
X-1222;25.11.1973;SRP;RP;Work#4;
X-128;25.11.1973;SRP;RP;Work#7;
X-1802;25.11.1973;PCP;RP;Work#6;
X-396;25.11.1973;SRP;RP;Work#3;
X-6112;25.11.1973;SRP;RP;Work#3;
X-3757;26.11.1973;SRP;RP;Work#4;
X-2212;25.11.1973;SRP;RP;Work#1;
X-6826;23.11.1973;SRP;RP;Work#5;
X-4241;22.11.1973;SRP;RP;Work#5;
X-2212;22.11.1973;SRP;RP;Work#6;
X-595;22.11.1973;SRP;RP;Work#5;
X-8471;26.11.1973;SRP;ID;Work#1;
X-3527;24.11.1973;SRP;RP;Work#9;
X-2426;22.11.1973;SRP;RP;Work#6;
X-595;25.11.1973;SRP;RP;Work#1;
X-5065;21.11.1973;SRP;RP;Work#8;
X-10877;21.11.1973;PCP;RP;Work#5;
X-9516;1.12.1973;PCP;ID;Work#2;
X-6333;23.11.1973;SRP;RP;Work#10;
X-2826;22.11.1973;SRP;ID;Work#2;
X-2351;28.11.1973;SRP;ID;Work#7;
X-4032;20.11.1973;SRP;RP;Work#7;
X-595;20.11.1973;SRP;RP;Work#1;
X-3527;22.11.1973;SRP;RP;Work#10;
X-900;20.11.1973;ENJ;ID;Work#2;
X-6333;20.11.1973;SRP;RP;Work#7;
X-1993;21.11.1973;SRP;RP;Work#6;
X-1993;23.11.1973;SRP;RP;Work#5;
X-8556;19.11.1973;SRP;RP;Work#7;
X-6178;19.11.1973;PCP;RP;Work#1;
X-7454;19.11.1973;SRP;RP;Work#9;
X-8280;19.11.1973;SRP;RP;Work#9;
X-3527;19.11.1973;SRP;RP;Work#3;
X-4190;21.11.1973;SRP;RP;Work#1;
X-9940;18.11.1973;SRP;RP;Work#10;
X-9655;18.11.1973;SRP;RP;Work#4;
X-4715;21.11.1973;SRP;RP;Work#3;
X-1993;18.11.1973;SRP;RP;Work#4;
X-6333;18.11.1973;SRP;RP;Work#6;
X-1111;18.11.1973;SRP;RP;Work#1;
X-595;18.11.1973;SRP;ID;Work#6;
X-3527;17.11.1973;SRP;RP;Work#9;
X-2826;17.11.1973;SRP;RP;Work#4;
X-2351;17.11.1973;SRP;RP;Work#2;
X-9142;17.11.1973;SRP;RP;Work#9;
X-1683;17.11.1973;SRP;RP;Work#4;
X-2186;16.11.1973;SRP;RP;Work#9;
X-4233;22.11.1973;PCP;ID;Work#8;
X-3983;16.11.1973;SRP;RP;Work#10;
X-2351;15.11.1973;SRP;RP;Work#2;
X-4872;16.11.1973;SRP;RP;Work#6;
X-6499;6.12.1973;PCP;ID;Work#6;
X-5751;19.11.1973;SRP;ID;Work#1;
X-520;15.11.1973;SRP;RP;Work#4;
X-3467;24.11.1973;PCP;ID;Work#3;
X-2186;14.11.1973;SRP;RP;Work#3;
X-3983;14.11.1973;SRP;RP;Work#2;
X-3527;15.11.1973;SRP;RP;Work#8;
X-2649;14.11.1973;SRP;RP;Work#3;
X-5751;13.11.1973;SRP;RP;Work#5;
X-6499;13.11.1973;PCP;RP;Work#9;
X-8029;23.11.1973;PCP;ID;Work#9;
X-8556;14.11.1973;SRP;RP;Work#5;
X-6333;15.11.1973;SRP;RP;Work#7;
X-6772;13.11.1973;SRP;RP;Work#2;
X-4233;12.11.1973;PCP;ID;Work#7;
X-2351;13.11.1973;SRP;RP;Work#7;
X-3467;13.11.1973;PCP;RP;Work#1;
X-3983;12.11.1973;SRP;RP;Work#4;
X-2186;12.11.1973;SRP;RP;Work#2;
X-128;15.11.1973;SRP;RP;Work#4;
X-2649;12.11.1973;SRP;RP;Work#9;
X-6499;11.11.1973;PCP;RP;Work#5;
X-9958;11.11.1973;SRP;RP;Work#10;
X-10440;11.11.1973;SRP;RP;Work#6;
X-4233;10.11.1973;PCP;RP;Work#4;
X-1111;11.11.1973;SRP;RP;Work#5;
X-3835;11.11.1973;SRP;RP;Work#1;
X-6772;10.11.1973;SRP;RP;Work#4;
X-9617;10.11.1973;SRP;RP;Work#6;
X-8029;12.11.1973;PCP;RP;Work#6;
X-9005;10.11.1973;SRP;RP;Work#10;
X-8280;9.11.1973;SRP;RP;Work#4;
X-2351;10.11.1973;SRP;RP;Work#3;
X-2212;9.11.1973;SRP;RP;Work#1;
X-1222;8.11.1973;SRP;RP;Work#6;
X-3525;9.11.1973;SRP;RP;Work#2;
X-9958;9.11.1973;SRP;RP;Work#1;
X-4480;10.11.1973;SRP;RP;Work#9;
X-4338;10.11.1973;SRP;RP;Work#4;
X-5065;8.11.1973;SRP;RP;Work#9;
X-10130;11.11.1973;SRP;RP;Work#8;
X-4602;7.11.1973;SRP;RP;Work#3;
X-2649;7.11.1973;SRP;RP;Work#2;
X-9009;10.11.1973;PCP;RP;Work#2;
X-1222;6.11.1973;SRP;RP;Work#5;
X-3525;6.11.1973;SRP;RP;Work#7;
X-9958;6.11.1973;SRP;RP;Work#7;
X-9029;7.11.1973;SRP;RP;Work#1;
X-3394;7.11.1973;SRP;RP;Work#6;
X-2212;7.11.1973;SRP;RP;Work#6;
X-10130;5.11.1973;SRP;RP;Work#3;
X-8272;8.11.1973;PCP;ID;Work#10;
X-8919;11.11.1973;SRP;RP;Work#4;
X-3884;5.11.1973;SRP;RP;Work#9;
X-10467;4.11.1973;SRP;RP;Work#3;
X-2212;5.11.1973;SRP;RP;Work#8;
X-8272;5.11.1973;PCP;RP;Work#8;
X-8919;3.11.1973;SRP;RP;Work#8;
X-10130;3.11.1973;SRP;RP;Work#1;
X-9958;3.11.1973;SRP;RP;Work#6;
X-4872;2.11.1973;SRP;RP;Work#1;
X-4896;2.11.1973;SRP;RP;Work#6;
X-4122;2.11.1973;SRP;RP;Work#3;
X-9005;2.11.1973;SRP;RP;Work#8;
X-483;3.11.1973;SRP;RP;Work#2;
X-3884;3.11.1973;SRP;RP;Work#9;
X-6212;6.11.1973;PCP;ID;Work#1;
X-4480;2.11.1973;SRP;RP;Work#6;
X-9958;1.11.1973;SRP;RP;Work#10;
X-10130;1.11.1973;SRP;RP;Work#4;
X-8919;1.11.1973;SRP;RP;Work#7;
X-2212;1.11.1973;SRP;RP;Work#9;
X-9142;1.11.1973;SRP;RP;Work#9;
X-10953;1.11.1973;SRP;RP;Work#6;
X-6732;30.10.1973;SRP;RP;Work#9;
X-2040;8.11.1973;PCP;ID;Work#4;
X-8560;10.11.1973;PCP;ID;Work#4;
X-6212;30.10.1973;PCP;RP;Work#7;
X-727;30.10.1973;SRP;RP;Work#2;
X-2186;5.11.1973;SRP;RP;Work#1;
X-6178;28.10.1973;PCP;RP;Work#4;
X-4338;28.10.1973;SRP;RP;Work#9;
X-7263;28.10.1973;SRP;RP;Work#8;
X-2212;28.10.1973;SRP;RP;Work#1;
X-8919;29.10.1973;SRP;RP;Work#9;
X-8272;1.11.1973;PCP;ID;Work#7;
X-252;19.11.1973;PCP;ID;Work#10;
X-2040;28.10.1973;PCP;RP;Work#1;
X-8560;27.10.1973;PCP;RP;Work#1;
X-4328;27.10.1973;SRP;RP;Work#8;
X-6826;27.10.1973;SRP;RP;Work#5;
X-2649;28.10.1973;SRP;RP;Work#10;
X-2186;27.10.1973;SRP;RP;Work#2;
X-3731;26.10.1973;PCP;RP;Work#2;
X-4190;2.11.1973;SRP;ID;Work#2;
X-252;26.10.1973;PCP;RP;Work#6;
X-8272;26.10.1973;PCP;RP;Work#7;
X-4190;26.10.1973;SRP;RP;Work#7;
X-1751;26.10.1973;SRP;RP;Work#9;
X-2351;7.11.1973;SRP;ID;Work#1;
X-4190;24.10.1973;SRP;RP;Work#8;
X-1751;24.10.1973;SRP;RP;Work#2;
X-1802;20.11.1973;PCP;ID;Work#4;
X-6867;24.10.1973;ENJ;ID;Work#10;
X-4872;23.10.1973;SRP;RP;Work#8;
X-8290;26.12.1973;SRP;ID;Work#6;
X-3003;4.11.1973;PCP;ID;Work#1;
X-595;23.10.1973;SRP;RP;Work#8;
X-1802;22.10.1973;PCP;RP;Work#4;
X-7033;22.10.1973;ENJ;ID;Work#8;
X-8290;22.10.1973;SRP;RP;Work#8;
X-3003;22.10.1973;PCP;RP;Work#3;
X-2351;23.10.1973;SRP;RP;Work#10;
X-1751;22.10.1973;SRP;RP;Work#10;
X-2351;21.10.1973;SRP;RP;Work#5;
X-4190;21.10.1973;SRP;RP;Work#5;
X-5842;21.10.1973;SRP;RP;Work#4;
X-595;20.10.1973;SRP;RP;Work#7;
X-1971;21.10.1973;SRP;RP;Work#6;
X-2692;20.10.1973;SRP;ID;Work#3;
X-1683;20.10.1973;SRP;RP;Work#8;
X-3003;20.10.1973;PCP;RP;Work#5;
X-2212;20.10.1973;SRP;RP;Work#3;
X-9005;19.10.1973;SRP;RP;Work#1;
X-10877;19.10.1973;PCP;RP;Work#4;
X-5842;19.10.1973;SRP;RP;Work#6;
X-4581;19.10.1973;SRP;ID;Work#10;
X-955;18.10.1973;SRP;RP;Work#7;
X-5751;11.11.1973;SRP;RP;Work#6;
X-9142;20.10.1973;SRP;RP;Work#1;
X-2186;18.10.1973;SRP;RP;Work#9;
X-4581;17.10.1973;SRP;RP;Work#8;
X-9655;19.10.1973;SRP;RP;Work#4;
X-5751;16.10.1973;SRP;RP;Work#1;
X-1683;18.10.1973;SRP;ID;Work#9;
X-2351;19.10.1973;SRP;RP;Work#1;
X-2426;18.10.1973;SRP;RP;Work#10;
X-5842;17.10.1973;SRP;RP;Work#7;
X-4233;21.10.1973;PCP;ID;Work#6;
X-3731;20.10.1973;PCP;ID;Work#7;
X-2212;18.10.1973;SRP;ID;Work#7;
X-3731;15.10.1973;PCP;RP;Work#10;
X-4581;15.10.1973;SRP;RP;Work#6;
X-3896;14.10.1973;SRP;RP;Work#9;
X-9142;15.10.1973;SRP;RP;Work#9;
X-2502;15.10.1973;PCP;ID;Work#10;
X-4233;14.10.1973;PCP;RP;Work#10;
X-5751;14.10.1973;SRP;RP;Work#6;
X-595;17.10.1973;SRP;RP;Work#5;
X-2826;14.10.1973;SRP;RP;Work#5;
X-6772;14.10.1973;SRP;RP;Work#2;
X-3731;13.10.1973;PCP;RP;Work#1;
X-4604;20.10.1973;SRP;ID;Work#2;
X-9655;12.10.1973;SRP;RP;Work#7;
X-4581;12.10.1973;SRP;RP;Work#9;
X-3896;12.10.1973;SRP;RP;Work#9;
X-2502;12.10.1973;PCP;RP;Work#6;
X-6333;12.10.1973;SRP;RP;Work#2;
X-3983;12.10.1973;SRP;RP;Work#10;
X-1898;5.11.1973;PCP;ID;Work#2;
X-9005;14.10.1973;SRP;RP;Work#5;
X-2186;15.10.1973;SRP;RP;Work#5;
X-9142;12.10.1973;SRP;RP;Work#3;
X-4602;12.10.1973;SRP;RP;Work#4;
X-1683;13.10.1973;SRP;RP;Work#6;
X-2212;12.10.1973;SRP;RP;Work#10;
X-5842;12.10.1973;SRP;RP;Work#8;
X-595;11.10.1973;SRP;RP;Work#9;
X-1898;11.10.1973;PCP;RP;Work#1;
X-1683;11.10.1973;SRP;RP;Work#6;
X-585;11.10.1973;ENJ;ID;Work#9;
X-4604;11.10.1973;SRP;RP;Work#4;
X-10440;11.10.1973;SRP;RP;Work#4;
X-5059;16.10.1973;SRP;RP;Work#5;
X-5334;10.10.1973;ENJ;ID;Work#1;
X-8918;10.10.1973;ENJ;ID;Work#9;
X-7720;10.10.1973;SRP;RP;Work#9;
X-8112;10.10.1973;SRP;RP;Work#1;
X-3795;15.10.1973;PCP;ID;Work#3;
X-9005;9.10.1973;SRP;RP;Work#4;
X-9142;9.10.1973;SRP;RP;Work#7;
X-2212;9.10.1973;SRP;RP;Work#9;
X-4604;9.10.1973;SRP;RP;Work#9;
X-8556;9.10.1973;SRP;RP;Work#8;
X-4733;9.10.1973;SRP;RP;Work#5;
X-2212;7.10.1973;SRP;RP;Work#8;
X-6499;19.10.1973;PCP;ID;Work#8;
X-4604;7.10.1973;SRP;RP;Work#1;
X-3795;7.10.1973;PCP;RP;Work#7;
X-3525;7.10.1973;SRP;RP;Work#4;
X-2826;7.10.1973;SRP;RP;Work#5;
X-9005;7.10.1973;SRP;RP;Work#8;
X-128;6.10.1973;SRP;RP;Work#10;
X-4338;6.10.1973;SRP;RP;Work#2;
X-1683;6.10.1973;SRP;RP;Work#6;
X-3525;5.10.1973;SRP;RP;Work#6;
X-8556;5.10.1973;SRP;RP;Work#10;
X-6112;5.10.1973;SRP;RP;Work#2;
X-4602;5.10.1973;SRP;RP;Work#5;
X-8471;5.10.1973;SRP;RP;Work#2;
X-9958;5.10.1973;SRP;RP;Work#1;
X-6499;5.10.1973;PCP;RP;Work#4;
X-6333;4.10.1973;SRP;RP;Work#5;
X-2212;5.10.1973;SRP;RP;Work#6;
X-9655;5.10.1973;SRP;RP;Work#7;
X-3896;4.10.1973;SRP;RP;Work#6;
X-7720;4.10.1973;SRP;RP;Work#3;
X-4480;4.10.1973;SRP;RP;Work#10;
X-4147;4.10.1973;SRP;RP;Work#4;
X-8471;3.10.1973;SRP;RP;Work#9;
X-4602;3.10.1973;SRP;RP;Work#1;
X-6499;3.10.1973;PCP;RP;Work#2;
X-3716;3.10.1973;SRP;RP;Work#10;
X-9142;3.10.1973;SRP;RP;Work#10;
X-3525;3.10.1973;SRP;RP;Work#6;
X-6112;3.10.1973;SRP;RP;Work#10;
X-3896;2.10.1973;SRP;RP;Work#4;
X-787;2.10.1973;SRP;RP;Work#2;
X-7454;2.10.1973;PCP;ID;Work#9;
X-9655;1.10.1973;SRP;RP;Work#9;
X-3467;6.10.1973;PCP;ID;Work#6;
X-3394;1.10.1973;SRP;RP;Work#9;
X-9749;2.10.1973;SRP;RP;Work#4;
X-6112;1.10.1973;SRP;RP;Work#9;
X-3525;1.10.1973;SRP;RP;Work#9;
X-3811;1.10.1973;SRP;RP;Work#7;
X-1987;1.10.1973;SRP;RP;Work#4;
X-9749;1.10.1973;SRP;RP;Work#5;
X-1971;1.10.1973;SRP;RP;Work#7;
X-7474;1.10.1973;SRP;RP;Work#4;
X-8280;1.10.1973;SRP;RP;Work#2;
X-3983;1.10.1973;SRP;RP;Work#1;
X-6826;1.10.1973;SRP;RP;Work#3;
X-9655;30.09.1973;SRP;RP;Work#5;
X-8556;30.09.1973;SRP;RP;Work#10;
X-7894;30.09.1973;SRP;RP;Work#3;
X-3525;30.09.1973;SRP;RP;Work#8;
X-6112;30.09.1973;SRP;RP;Work#1;
X-9617;30.09.1973;SRP;RP;Work#10;
X-3467;30.09.1973;PCP;RP;Work#4;
X-9142;29.09.1973;SRP;ID;Work#9;
X-7474;29.09.1973;SRP;RP;Work#4;
X-2826;5.10.1973;SRP;ID;Work#10;
X-6112;28.09.1973;SRP;RP;Work#7;
X-97;28.09.1973;SRP;RP;Work#1;
X-520;28.09.1973;SRP;RP;Work#5;
X-8919;28.09.1973;SRP;RP;Work#10;
X-7894;28.09.1973;SRP;RP;Work#7;
X-595;27.09.1973;SRP;RP;Work#8;
X-7474;27.09.1973;SRP;RP;Work#7;
X-4456;27.09.1973;SRP;RP;Work#1;
X-8290;28.09.1973;SRP;RP;Work#5;
X-7879;27.09.1973;SRP;RP;Work#5;
X-3003;8.10.1973;PCP;ID;Work#8;
X-6826;26.09.1973;SRP;RP;Work#1;
X-3896;26.09.1973;SRP;RP;Work#3;
X-6333;26.09.1973;SRP;RP;Work#1;
X-6112;25.09.1973;SRP;RP;Work#10;
X-10467;24.09.1973;SRP;RP;Work#4;
X-5751;24.09.1973;SRP;RP;Work#2;
X-3003;24.09.1973;PCP;RP;Work#10;
X-3811;23.09.1973;SRP;RP;Work#5;
X-6641;28.09.1973;PCP;ID;Work#10;
X-4602;24.09.1973;SRP;RP;Work#10;
X-7839;14.10.1973;PCP;ID;Work#7;
X-7720;23.09.1973;SRP;RP;Work#5;
X-97;23.09.1973;SRP;RP;Work#6;
X-9030;12.10.1973;PCP;ID;Work#9;
X-9749;22.09.1973;SRP;RP;Work#7;
X-9005;4.10.1973;SRP;ID;Work#9;
X-29;22.09.1973;SRP;RP;Work#3;
X-4604;22.09.1973;SRP;RP;Work#6;
X-5751;22.09.1973;SRP;RP;Work#1;
X-6641;22.09.1973;PCP;RP;Work#10;
X-97;21.09.1973;SRP;RP;Work#7;
X-595;21.09.1973;SRP;RP;Work#9;
X-1111;21.09.1973;SRP;RP;Work#3;
X-128;21.09.1973;SRP;RP;Work#2;
X-7839;21.09.1973;PCP;RP;Work#9;
X-4693;22.09.1973;PCP;RP;Work#7;
X-8290;20.09.1973;SRP;RP;Work#10;
X-2255;20.09.1973;SRP;RP;Work#10;
X-2649;20.09.1973;SRP;RP;Work#1;
X-4604;20.09.1973;SRP;RP;Work#7;
X-6641;20.09.1973;PCP;RP;Work#6;
X-7454;22.09.1973;PCP;RP;Work#7;
X-5256;20.11.1974;SRP;RP;Work#4;
X-10939;11.11.1973;PCP;ID;Work#3;
X-5117;19.09.1973;SRP;RP;Work#7;
X-4602;19.09.1973;SRP;RP;Work#2;
X-7839;19.09.1973;PCP;RP;Work#10;
X-10877;9.10.1973;PCP;ID;Work#4;
X-955;21.09.1973;SRP;RP;Work#6;
X-6641;18.09.1973;PCP;RP;Work#7;
X-4241;18.09.1973;SRP;RP;Work#4;
X-3003;22.09.1973;PCP;ID;Work#5;
X-6333;19.09.1973;SRP;RP;Work#3;
X-128;19.09.1973;SRP;RP;Work#4;
X-5751;20.09.1973;SRP;RP;Work#8;
X-4344;17.09.1973;SRP;RP;Work#9;
X-9655;17.09.1973;SRP;RP;Work#3;
X-6999;17.09.1973;SRP;RP;Work#7;
X-4602;17.09.1973;SRP;RP;Work#7;
X-10877;17.09.1973;PCP;RP;Work#6;
X-307;17.09.1973;SRP;RP;Work#2;
X-7263;17.09.1973;SRP;RP;Work#10;
X-7146;16.10.1973;PCP;ID;Work#5;
X-3835;16.09.1973;SRP;RP;Work#5;
X-7839;16.09.1973;PCP;RP;Work#8;
X-3003;16.09.1973;PCP;RP;Work#8;
X-10103;19.09.1973;PCP;ID;Work#6;
X-3873;24.11.1973;PCP;ID;Work#8;
X-9516;23.09.1973;PCP;ID;Work#10;
X-10939;16.09.1973;PCP;RP;Work#5;
X-1111;15.09.1973;SRP;RP;Work#4;
X-5256;15.09.1973;SRP;RP;Work#9;
X-10877;15.09.1973;PCP;RP;Work#10;
X-5239;15.09.1973;SRP;RP;Work#4;
X-4872;14.09.1973;SRP;RP;Work#7;
X-2649;18.09.1973;SRP;RP;Work#5;
X-3003;14.09.1973;PCP;RP;Work#8;
X-3873;14.09.1973;PCP;RP;Work#6;
X-3716;14.09.1973;SRP;RP;Work#10;
X-1056;25.09.1973;SRP;RP;Work#6;
X-9516;14.09.1973;PCP;RP;Work#10;
X-10939;14.09.1973;PCP;RP;Work#3;
X-10103;14.09.1973;PCP;RP;Work#4;
X-5059;14.09.1973;SRP;RP;Work#10;
X-2649;12.09.1973;SRP;RP;Work#5;
X-3318;12.09.1973;PCP;RP;Work#4;
X-4715;12.09.1973;SRP;RP;Work#2;
X-9655;12.09.1973;SRP;RP;Work#7;
X-3003;12.09.1973;PCP;RP;Work#4;
X-2826;13.09.1973;SRP;RP;Work#6;
X-396;24.09.1973;SRP;ID;Work#5;
X-10103;11.09.1973;PCP;RP;Work#8;
X-5751;15.09.1973;SRP;RP;Work#10;
X-3983;11.09.1973;SRP;RP;Work#10;
X-6623;11.09.1973;SRP;RP;Work#5;
X-3873;11.09.1973;PCP;RP;Work#7;
X-9516;11.09.1973;PCP;RP;Work#2;
X-4739;15.09.1973;SRP;ID;Work#2;
X-10440;13.09.1973;SRP;RP;Work#6;
X-10939;11.09.1973;PCP;RP;Work#7;
X-396;12.09.1973;SRP;RP;Work#8;
X-3716;12.09.1973;SRP;RP;Work#8;
X-4602;12.09.1973;SRP;RP;Work#2;
X-10953;12.09.1973;SRP;RP;Work#7;
X-4328;12.09.1973;SRP;RP;Work#8;
X-8556;12.09.1973;SRP;RP;Work#1;
X-3896;10.09.1973;SRP;RP;Work#10;
X-4869;10.09.1973;PCP;RP;Work#1;
X-4715;10.09.1973;SRP;RP;Work#6;
X-5059;10.09.1973;SRP;RP;Work#10;
X-10537;11.09.1973;SRP;RP;Work#7;
X-7894;26.09.1973;SRP;ID;Work#4;
X-2684;10.09.1973;SRP;RP;Work#1;
X-4338;10.09.1973;SRP;RP;Work#3;
X-9655;10.09.1973;SRP;RP;Work#10;
X-9516;9.09.1973;PCP;RP;Work#8;
X-9958;9.09.1973;SRP;RP;Work#5;
X-2649;9.09.1973;SRP;RP;Work#10;
X-10103;9.09.1973;PCP;RP;Work#2;
X-6623;9.09.1973;SRP;RP;Work#1;
X-5239;9.09.1973;SRP;RP;Work#3;
X-8217;21.09.1973;SRP;ID;Work#9;
X-1056;8.09.1973;SRP;RP;Work#9;
X-7894;8.09.1973;SRP;RP;Work#2;
X-1056;13.09.1973;SRP;RP;Work#9;
X-790;9.09.1973;SRP;RP;Work#7;
X-2255;8.09.1973;SRP;ID;Work#9;
X-3819;7.09.1973;PCP;RP;Work#5;
X-2653;17.09.1973;PCP;ID;Work#3;
X-1751;8.09.1973;SRP;RP;Work#4;
X-7894;6.09.1973;SRP;RP;Work#3;
X-3983;8.09.1973;SRP;RP;Work#8;
X-4869;8.09.1973;PCP;RP;Work#1;
X-5708;7.09.1973;SRP;RP;Work#7;
X-97;7.09.1973;SRP;RP;Work#10;
X-3527;7.09.1973;SRP;RP;Work#2;
X-5751;9.09.1973;SRP;RP;Work#6;
X-9749;6.09.1973;SRP;RP;Work#8;
X-6178;6.09.1973;PCP;RP;Work#7;
X-2684;5.09.1973;SRP;RP;Work#3;
X-5059;5.09.1973;SRP;RP;Work#7;
X-8112;7.09.1973;SRP;RP;Work#5;
X-4344;9.09.1973;SRP;RP;Work#7;
X-6641;5.09.1973;PCP;RP;Work#10;
X-6999;5.09.1973;SRP;RP;Work#9;
X-97;4.09.1973;SRP;RP;Work#5;
X-9940;4.09.1973;SRP;RP;Work#3;
X-9005;5.09.1973;SRP;RP;Work#8;
X-5059;4.09.1973;SRP;RP;Work#7;
X-4739;4.09.1973;SRP;RP;Work#10;
X-6333;4.09.1973;SRP;RP;Work#1;
X-2653;5.09.1973;PCP;RP;Work#7;
X-9030;21.09.1973;PCP;RP;Work#9;
X-8217;5.09.1973;SRP;RP;Work#6;
